Row ID,Order ID,order_date,ship_date,customer_name,Customer ID,segment,category,sub_category,product_name,country,city,state,region,ship_mode,sales
6389,CA-2015-134103,2015-01-30,2015-02-04,Mike Vittorini,MV-18190,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,United States,Detroit,Michigan,Central,Standard Class,229.94
6390,CA-2016-147529,2016-02-07,2016-02-11,Damala Kotsonis,DK-12835,Corporate,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,United States,Springfield,Virginia,South,Standard Class,311.15
6391,CA-2016-147529,2016-02-07,2016-02-11,Damala Kotsonis,DK-12835,Corporate,Office Supplies,Paper,Xerox 1957,United States,Springfield,Virginia,South,Standard Class,12.96
6392,CA-2017-129126,2017-12-14,2017-12-19,Pete Kriz,PK-19075,Consumer,Office Supplies,Paper,Strathmore Photo Frame Cards,United States,New York City,New York,East,Standard Class,14.62
6393,CA-2017-129126,2017-12-14,2017-12-19,Pete Kriz,PK-19075,Consumer,Office Supplies,Labels,Avery 474,United States,New York City,New York,East,Standard Class,5.76
6394,CA-2017-129126,2017-12-14,2017-12-19,Pete Kriz,PK-19075,Consumer,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",United States,New York City,New York,East,Standard Class,21.48
6395,CA-2017-129126,2017-12-14,2017-12-19,Pete Kriz,PK-19075,Consumer,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",United States,New York City,New York,East,Standard Class,396.92
6396,CA-2017-129126,2017-12-14,2017-12-19,Pete Kriz,PK-19075,Consumer,Office Supplies,Storage,Advantus Rolling Storage Box,United States,New York City,New York,East,Standard Class,17.15
6397,CA-2017-129126,2017-12-14,2017-12-19,Pete Kriz,PK-19075,Consumer,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",United States,New York City,New York,East,Standard Class,23.12
6398,CA-2018-131632,2018-10-31,2018-11-04,Adrian Hane,AH-10120,Home Office,Office Supplies,Art,Newell 350,United States,Dallas,Texas,Central,Standard Class,5.248
6399,CA-2018-151981,2018-08-06,2018-08-12,Gary Mitchum,GM-14455,Home Office,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",United States,Concord,New Hampshire,East,Standard Class,824.95
6400,CA-2018-151981,2018-08-06,2018-08-12,Gary Mitchum,GM-14455,Home Office,Office Supplies,Labels,Avery 481,United States,Concord,New Hampshire,East,Standard Class,24.64
6401,CA-2018-151981,2018-08-06,2018-08-12,Gary Mitchum,GM-14455,Home Office,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",United States,Concord,New Hampshire,East,Standard Class,227.88
6402,CA-2018-125472,2018-05-30,2018-05-31,Bruce Degenhardt,BD-11725,Consumer,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",United States,Lafayette,Louisiana,South,First Class,241.96
6403,CA-2018-125472,2018-05-30,2018-05-31,Bruce Degenhardt,BD-11725,Consumer,Office Supplies,Binders,Avery Binder Labels,United States,Lafayette,Louisiana,South,First Class,3.89
6404,CA-2018-125472,2018-05-30,2018-05-31,Bruce Degenhardt,BD-11725,Consumer,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,United States,Lafayette,Louisiana,South,First Class,8.01
6405,CA-2016-156328,2016-11-30,2016-12-05,Raymond Messe,RM-19375,Consumer,Technology,Phones,Avaya 4621SW VoIP phone,United States,Raleigh,North Carolina,South,Standard Class,177.48
6406,CA-2018-154074,2018-08-31,2018-09-02,Bart Watters,BW-11110,Corporate,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,United States,Spokane,Washington,West,Second Class,569.568
6407,CA-2018-154074,2018-08-31,2018-09-02,Bart Watters,BW-11110,Corporate,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",United States,Spokane,Washington,West,Second Class,149.73
6408,CA-2018-161774,2018-05-14,2018-05-15,Greg Tran,GT-14710,Consumer,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,United States,Houston,Texas,Central,First Class,899.43
6409,CA-2018-161774,2018-05-14,2018-05-15,Greg Tran,GT-14710,Consumer,Office Supplies,Art,Newell 309,United States,Houston,Texas,Central,First Class,46.2
6410,CA-2018-161774,2018-05-14,2018-05-15,Greg Tran,GT-14710,Consumer,Office Supplies,Paper,Xerox 1936,United States,Houston,Texas,Central,First Class,47.952
6411,CA-2018-161774,2018-05-14,2018-05-15,Greg Tran,GT-14710,Consumer,Technology,Phones,PayAnywhere Card Reader,United States,Houston,Texas,Central,First Class,7.992
6412,CA-2018-161774,2018-05-14,2018-05-15,Greg Tran,GT-14710,Consumer,Office Supplies,Paper,Xerox 1937,United States,Houston,Texas,Central,First Class,76.864
6413,CA-2018-151211,2018-08-17,2018-08-23,Adrian Hane,AH-10120,Home Office,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,United States,Louisville,Kentucky,South,Standard Class,102.93
6414,CA-2018-151211,2018-08-17,2018-08-23,Adrian Hane,AH-10120,Home Office,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,United States,Louisville,Kentucky,South,Standard Class,98.16
6415,CA-2018-142671,2018-11-10,2018-11-14,Daniel Raglin,DR-12940,Home Office,Office Supplies,Binders,GBC VeloBinder Strips,United States,Hollywood,Florida,South,Second Class,11.52
6416,CA-2018-144750,2018-08-21,2018-08-21,Dionis Lloyd,DL-13495,Corporate,Office Supplies,Paper,Xerox 1941,United States,Chandler,Arizona,West,Same Day,83.88
6417,CA-2017-111976,2017-03-08,2017-03-12,Brian DeCherney,BD-11620,Consumer,Technology,Phones,AT&T 17929 Lendline Telephone,United States,Philadelphia,Pennsylvania,East,Standard Class,108.576
6418,CA-2017-111976,2017-03-08,2017-03-12,Brian DeCherney,BD-11620,Consumer,Office Supplies,Fasteners,Rubber Band Ball,United States,Philadelphia,Pennsylvania,East,Standard Class,5.984
6419,CA-2017-140130,2017-10-31,2017-11-05,Helen Wasserman,HW-14935,Corporate,Office Supplies,Supplies,Fiskars Softgrip Scissors,United States,Tulsa,Oklahoma,Central,Standard Class,21.96
6420,CA-2017-140130,2017-10-31,2017-11-05,Helen Wasserman,HW-14935,Corporate,Furniture,Chairs,Hon Mobius Operator's Chair,United States,Tulsa,Oklahoma,Central,Standard Class,368.97
6421,CA-2017-140130,2017-10-31,2017-11-05,Helen Wasserman,HW-14935,Corporate,Office Supplies,Art,Newell 31,United States,Tulsa,Oklahoma,Central,Standard Class,12.39
6422,CA-2017-140130,2017-10-31,2017-11-05,Helen Wasserman,HW-14935,Corporate,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",United States,Tulsa,Oklahoma,Central,Standard Class,332.94
6423,CA-2015-159121,2015-07-26,2015-08-01,Jack O'Briant,JO-15145,Corporate,Technology,Accessories,Memorex Micro Travel Drive 16 GB,United States,Draper,Utah,West,Standard Class,111.93
6424,CA-2016-149650,2016-10-24,2016-10-27,Robert Dilbeck,RD-19660,Home Office,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,United States,Oakland,California,West,First Class,454.272
6425,CA-2018-115777,2018-08-19,2018-08-24,Doug O'Connell,DO-13645,Consumer,Office Supplies,Paper,Xerox 200,United States,Lawrence,Massachusetts,East,Standard Class,19.44
6426,CA-2017-143714,2017-05-23,2017-05-27,Christopher Conant,CC-12370,Consumer,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,United States,Philadelphia,Pennsylvania,East,Standard Class,8399.976
6427,CA-2017-143714,2017-05-23,2017-05-27,Christopher Conant,CC-12370,Consumer,Office Supplies,Binders,Avery Legal 4-Ring Binder,United States,Philadelphia,Pennsylvania,East,Standard Class,6.294
6428,CA-2017-143714,2017-05-23,2017-05-27,Christopher Conant,CC-12370,Consumer,Office Supplies,Paper,Xerox 224,United States,Philadelphia,Pennsylvania,East,Standard Class,10.368
6429,CA-2017-143714,2017-05-23,2017-05-27,Christopher Conant,CC-12370,Consumer,Technology,Phones,Avaya 5410 Digital phone,United States,Philadelphia,Pennsylvania,East,Standard Class,122.382
6430,CA-2015-165764,2015-11-03,2015-11-07,Shahid Hopkins,SH-20395,Consumer,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,United States,Jacksonville,North Carolina,South,Standard Class,25.984
6431,CA-2015-165764,2015-11-03,2015-11-07,Shahid Hopkins,SH-20395,Consumer,Furniture,Tables,Hon Racetrack Conference Tables,United States,Jacksonville,North Carolina,South,Standard Class,945.036
6432,CA-2015-165764,2015-11-03,2015-11-07,Shahid Hopkins,SH-20395,Consumer,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,United States,Jacksonville,North Carolina,South,Standard Class,14.301
6433,CA-2015-165764,2015-11-03,2015-11-07,Shahid Hopkins,SH-20395,Consumer,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,United States,Jacksonville,North Carolina,South,Standard Class,410.352
6434,CA-2016-121405,2016-03-30,2016-04-04,Fred Chung,FC-14335,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",United States,Chicago,Illinois,Central,Standard Class,23.52
6435,CA-2016-121405,2016-03-30,2016-04-04,Fred Chung,FC-14335,Corporate,Technology,Phones,AT&T 17929 Lendline Telephone,United States,Chicago,Illinois,Central,Standard Class,180.96
6436,US-2018-116897,2018-05-27,2018-05-29,James Galang,JG-15160,Consumer,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",United States,Pocatello,Idaho,West,First Class,35.0
6437,US-2018-116897,2018-05-27,2018-05-29,James Galang,JG-15160,Consumer,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,United States,Pocatello,Idaho,West,First Class,477.15
6438,US-2018-116897,2018-05-27,2018-05-29,James Galang,JG-15160,Consumer,Technology,Phones,Nokia Lumia 925,United States,Pocatello,Idaho,West,First Class,302.376
6439,US-2018-113992,2018-12-14,2018-12-19,Lena Creighton,LC-16885,Consumer,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,United States,Plano,Texas,Central,Standard Class,974.988
6440,CA-2015-166891,2015-10-04,2015-10-06,Chris Cortes,CC-12220,Consumer,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",United States,New York City,New York,East,First Class,589.41
6441,CA-2017-101161,2017-10-13,2017-10-20,Bart Watters,BW-11110,Corporate,Office Supplies,Art,BIC Liqua Brite Liner,United States,New York City,New York,East,Standard Class,34.7
6442,CA-2017-101161,2017-10-13,2017-10-20,Bart Watters,BW-11110,Corporate,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,United States,New York City,New York,East,Standard Class,99.87
6443,CA-2017-101161,2017-10-13,2017-10-20,Bart Watters,BW-11110,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,United States,New York City,New York,East,Standard Class,37.94
6444,CA-2017-101161,2017-10-13,2017-10-20,Bart Watters,BW-11110,Corporate,Office Supplies,Labels,Avery White Multi-Purpose Labels,United States,New York City,New York,East,Standard Class,24.9
6445,CA-2017-101161,2017-10-13,2017-10-20,Bart Watters,BW-11110,Corporate,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,United States,New York City,New York,East,Standard Class,82.26
6446,CA-2016-151785,2016-03-05,2016-03-10,Jennifer Jackson,JJ-15445,Consumer,Office Supplies,Fasteners,Binder Clips by OIC,United States,Chicago,Illinois,Central,Standard Class,7.104
6447,US-2018-119816,2018-03-04,2018-03-06,Tonja Turnell,TT-21460,Home Office,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",United States,Houston,Texas,Central,Second Class,103.5
6448,US-2018-119816,2018-03-04,2018-03-06,Tonja Turnell,TT-21460,Home Office,Office Supplies,Labels,Avery 497,United States,Houston,Texas,Central,Second Class,2.464
6449,US-2018-119816,2018-03-04,2018-03-06,Tonja Turnell,TT-21460,Home Office,Office Supplies,Storage,Crate-A-Files,United States,Houston,Texas,Central,Second Class,8.72
6450,CA-2016-156510,2016-09-25,2016-09-29,Erica Hackney,EH-13990,Consumer,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",United States,Meriden,Connecticut,East,Standard Class,10.76
6451,CA-2016-156510,2016-09-25,2016-09-29,Erica Hackney,EH-13990,Consumer,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",United States,Meriden,Connecticut,East,Standard Class,45.68
6452,CA-2016-156510,2016-09-25,2016-09-29,Erica Hackney,EH-13990,Consumer,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,United States,Meriden,Connecticut,East,Standard Class,6.7
6453,US-2016-110261,2016-12-19,2016-12-23,Patrick Ryan,PR-18880,Consumer,Technology,Phones,Samsung Rugby III,United States,Glenview,Illinois,Central,Second Class,158.376
6454,CA-2016-125710,2016-10-08,2016-10-13,Brian Thompson,BT-11680,Consumer,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",United States,Houston,Texas,Central,Standard Class,3.44
6455,CA-2018-161102,2018-07-31,2018-08-03,Erin Creighton,EC-14050,Consumer,Office Supplies,Storage,Eldon Portable Mobile Manager,United States,San Francisco,California,West,First Class,56.56
6456,CA-2018-161102,2018-07-31,2018-08-03,Erin Creighton,EC-14050,Consumer,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",United States,San Francisco,California,West,First Class,36.96
6457,CA-2015-110065,2015-08-05,2015-08-11,Stephanie Phelps,SP-20650,Corporate,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",United States,New York City,New York,East,Standard Class,135.99
6458,CA-2015-110065,2015-08-05,2015-08-11,Stephanie Phelps,SP-20650,Corporate,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",United States,New York City,New York,East,Standard Class,15.96
6459,US-2018-133361,2018-05-14,2018-05-17,Anthony Jacobs,AJ-10780,Corporate,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",United States,Baltimore,Maryland,East,First Class,3.76
6460,US-2018-133361,2018-05-14,2018-05-17,Anthony Jacobs,AJ-10780,Corporate,Office Supplies,Art,Prang Colored Pencils,United States,Baltimore,Maryland,East,First Class,14.7
6461,US-2018-133361,2018-05-14,2018-05-17,Anthony Jacobs,AJ-10780,Corporate,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",United States,Baltimore,Maryland,East,First Class,37.2
6462,US-2018-133361,2018-05-14,2018-05-17,Anthony Jacobs,AJ-10780,Corporate,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,United States,Baltimore,Maryland,East,First Class,89.97
6463,US-2018-133361,2018-05-14,2018-05-17,Anthony Jacobs,AJ-10780,Corporate,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",United States,Baltimore,Maryland,East,First Class,261.96
6464,US-2018-133361,2018-05-14,2018-05-17,Anthony Jacobs,AJ-10780,Corporate,Office Supplies,Labels,Avery 505,United States,Baltimore,Maryland,East,First Class,74.0
6465,US-2017-155404,2017-09-22,2017-09-28,Ann Steele,AS-10630,Home Office,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,United States,Louisville,Kentucky,South,Standard Class,13.28
6466,CA-2016-114503,2016-11-13,2016-11-17,Allen Armold,AA-10375,Consumer,Office Supplies,Storage,Portfile Personal File Boxes,United States,Lebanon,Tennessee,South,Standard Class,84.96
6467,CA-2018-153080,2018-05-22,2018-05-25,Eric Hoffmann,EH-13945,Consumer,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",United States,Los Angeles,California,West,Second Class,68.46
6468,CA-2017-163804,2017-12-02,2017-12-08,Deborah Brumfield,DB-13270,Home Office,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,United States,Providence,Rhode Island,East,Standard Class,2079.4
6469,CA-2017-163804,2017-12-02,2017-12-08,Deborah Brumfield,DB-13270,Home Office,Technology,Phones,VTech DS6151,United States,Providence,Rhode Island,East,Standard Class,629.95
6470,CA-2017-163804,2017-12-02,2017-12-08,Deborah Brumfield,DB-13270,Home Office,Furniture,Furnishings,Eldon 500 Class Desk Accessories,United States,Providence,Rhode Island,East,Standard Class,72.42
6471,CA-2016-108532,2016-08-29,2016-09-02,Chad Cunningham,CC-12100,Home Office,Technology,Phones,Samsung Rugby III,United States,Detroit,Michigan,Central,Standard Class,131.98
6472,CA-2016-108532,2016-08-29,2016-09-02,Chad Cunningham,CC-12100,Home Office,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,United States,Detroit,Michigan,Central,Standard Class,114.52
6473,CA-2015-151897,2015-06-06,2015-06-10,Valerie Takahito,VT-21700,Home Office,Office Supplies,Labels,Round Specialty Laser Printer Labels,United States,Houston,Texas,Central,Standard Class,100.24
6474,CA-2017-113292,2017-03-18,2017-03-20,Dave Brooks,DB-13060,Consumer,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,United States,Columbia,Tennessee,South,Second Class,871.8
6475,CA-2015-149524,2015-01-14,2015-01-15,Brendan Sweed,BS-11590,Corporate,Furniture,Bookcases,Sauder Cornerstone Collection Library,United States,Philadelphia,Pennsylvania,East,First Class,61.96
6476,CA-2018-140872,2018-06-03,2018-06-10,Nick Radford,NR-18550,Consumer,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,United States,Pembroke Pines,Florida,South,Standard Class,4.554
6477,CA-2018-140872,2018-06-03,2018-06-10,Nick Radford,NR-18550,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",United States,Pembroke Pines,Florida,South,Standard Class,5.2
6478,CA-2018-140872,2018-06-03,2018-06-10,Nick Radford,NR-18550,Consumer,Technology,Accessories,Logitech P710e Mobile Speakerphone,United States,Pembroke Pines,Florida,South,Standard Class,205.992
6479,CA-2018-140872,2018-06-03,2018-06-10,Nick Radford,NR-18550,Consumer,Office Supplies,Paper,Xerox 206,United States,Pembroke Pines,Florida,South,Standard Class,15.552
6480,CA-2018-140872,2018-06-03,2018-06-10,Nick Radford,NR-18550,Consumer,Technology,Phones,VTech DS6151,United States,Pembroke Pines,Florida,South,Standard Class,503.96
6481,CA-2018-140872,2018-06-03,2018-06-10,Nick Radford,NR-18550,Consumer,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",United States,Pembroke Pines,Florida,South,Standard Class,24.472
